"","UNITID","EFFYLEV","LSTUDY","XEYTOTLT","EFYTOTLT","XEYTOTLM","EFYTOTLM","XEYTOTLW","EFYTOTLW","XEFYAIAT","EFYAIANT","XEFYAIAM","EFYAIANM","XEFYAIAW","EFYAIANW","XEFYASIT","EFYASIAT","XEFYASIM","EFYASIAM","XEFYASIW","EFYASIAW","XEFYBKAT","EFYBKAAT","XEFYBKAM","EFYBKAAM","XEFYBKAW","EFYBKAAW","XEFYHIST","EFYHISPT","XEFYHISM","EFYHISPM","XEFYHISW","EFYHISPW","XEFYNHPT","EFYNHPIT","XEFYNHPM","EFYNHPIM","XEFYNHPW","EFYNHPIW","XEFYWHIT","EFYWHITT","XEFYWHIM","EFYWHITM","XEFYWHIW","EFYWHITW","XEFY2MOT","EFY2MORT","XEFY2MOM","EFY2MORM","XEFY2MOW","EFY2MORW","XEYUNKNT","EFYUNKNT","XEYUNKNM","EFYUNKNM","XEYUNKNW","EFYUNKNW","XEYNRALT","EFYNRALT","XEYNRALM","EFYNRALM","XEYNRALW","EFYNRALW"
"4446",171100,4,3,"R",13356,"R",5779,"R",7577,"R",58,"R",24,"R",34,"R",606,"R",265,"R",341,"R",633,"R",215,"R",418,"R",423,"R",172,"R",251,"R",6,"R",2,"R",4,"R",8471,"R",3487,"R",4984,"R",174,"R",73,"R",101,"R",428,"R",209,"R",219,"R",2557,"R",1332,"R",1225
"4447",171128,1,999,"R",7505,"R",5504,"R",2001,"R",52,"R",30,"R",22,"R",79,"R",52,"R",27,"R",129,"R",98,"R",31,"R",127,"R",85,"R",42,"R",6,"R",4,"R",2,"R",5613,"R",4133,"R",1480,"R",86,"R",53,"R",33,"R",298,"R",208,"R",90,"R",1115,"R",841,"R",274
"4448",171128,2,1,"R",6023,"R",4483,"R",1540,"R",44,"R",25,"R",19,"R",53,"R",36,"R",17,"R",102,"R",80,"R",22,"R",102,"R",70,"R",32,"R",6,"R",4,"R",2,"R",4974,"R",3725,"R",1249,"R",79,"R",49,"R",30,"R",210,"R",153,"R",57,"R",453,"R",341,"R",112
"4449",171128,4,3,"R",1482,"R",1021,"R",461,"R",8,"R",5,"R",3,"R",26,"R",16,"R",10,"R",27,"R",18,"R",9,"R",25,"R",15,"R",10,"R",0,"R",0,"R",0,"R",639,"R",408,"R",231,"R",7,"R",4,"R",3,"R",88,"R",55,"R",33,"R",662,"R",500,"R",162
"4450",171137,1,999,"R",10540,"R",5183,"R",5357,"R",35,"R",20,"R",15,"R",639,"R",371,"R",268,"R",1185,"R",414,"R",771,"R",477,"R",235,"R",242,"R",7,"R",5,"R",2,"R",6996,"R",3520,"R",3476,"R",342,"R",117,"R",225,"R",422,"R",197,"R",225,"R",437,"R",304,"R",133
"4451",171137,2,1,"R",8524,"R",4065,"R",4459,"R",31,"R",19,"R",12,"R",511,"R",278,"R",233,"R",1036,"R",347,"R",689,"R",408,"R",195,"R",213,"R",4,"R",3,"R",1,"R",5745,"R",2870,"R",2875,"R",296,"R",102,"R",194,"R",359,"R",165,"R",194,"R",134,"R",86,"R",48
"4452",171137,4,3,"R",2016,"R",1118,"R",898,"R",4,"R",1,"R",3,"R",128,"R",93,"R",35,"R",149,"R",67,"R",82,"R",69,"R",40,"R",29,"R",3,"R",2,"R",1,"R",1251,"R",650,"R",601,"R",46,"R",15,"R",31,"R",63,"R",32,"R",31,"R",303,"R",218,"R",85
"4453",171146,1,999,"R",9884,"R",3782,"R",6102,"R",79,"R",33,"R",46,"R",170,"R",76,"R",94,"R",1196,"R",348,"R",848,"R",363,"R",146,"R",217,"R",7,"R",3,"R",4,"R",7078,"R",2696,"R",4382,"R",244,"R",84,"R",160,"R",423,"R",193,"R",230,"R",324,"R",203,"R",121
"4454",171146,2,1,"R",8198,"R",3181,"R",5017,"R",70,"R",27,"R",43,"R",136,"R",62,"R",74,"R",1035,"R",302,"R",733,"R",328,"R",133,"R",195,"R",6,"R",3,"R",3,"R",5837,"R",2271,"R",3566,"R",205,"R",71,"R",134,"R",349,"R",162,"R",187,"R",232,"R",150,"R",82
"4455",171146,4,3,"R",1686,"R",601,"R",1085,"R",9,"R",6,"R",3,"R",34,"R",14,"R",20,"R",161,"R",46,"R",115,"R",35,"R",13,"R",22,"R",1,"R",0,"R",1,"R",1241,"R",425,"R",816,"R",39,"R",13,"R",26,"R",74,"R",31,"R",43,"R",92,"R",53,"R",39
"4456",171155,1,999,"R",7104,"R",2996,"R",4108,"R",102,"R",35,"R",67,"R",39,"R",21,"R",18,"R",177,"R",111,"R",66,"R",137,"R",61,"R",76,"R",52,"R",30,"R",22,"R",5618,"R",2296,"R",3322,"R",39,"R",15,"R",24,"R",940,"R",427,"R",513,"R",0,"R",0,"R",0
"4457",171155,2,1,"R",7104,"R",2996,"R",4108,"R",102,"R",35,"R",67,"R",39,"R",21,"R",18,"R",177,"R",111,"R",66,"R",137,"R",61,"R",76,"R",52,"R",30,"R",22,"R",5618,"R",2296,"R",3322,"R",39,"R",15,"R",24,"R",940,"R",427,"R",513,"R",0,"R",0,"R",0
"4458",171225,1,999,"R",6090,"R",2490,"R",3600,"R",32,"R",15,"R",17,"R",36,"R",14,"R",22,"R",256,"R",103,"R",153,"R",146,"R",47,"R",99,"R",2,"R",2,"R",0,"R",4711,"R",1896,"R",2815,"R",0,"R",0,"R",0,"R",897,"R",410,"R",487,"R",10,"R",3,"R",7
"4459",171225,2,1,"R",6090,"R",2490,"R",3600,"R",32,"R",15,"R",17,"R",36,"R",14,"R",22,"R",256,"R",103,"R",153,"R",146,"R",47,"R",99,"R",2,"R",2,"R",0,"R",4711,"R",1896,"R",2815,"R",0,"R",0,"R",0,"R",897,"R",410,"R",487,"R",10,"R",3,"R",7
"4460",171234,1,999,"R",2796,"R",945,"R",1851,"R",13,"R",8,"R",5,"R",12,"R",5,"R",7,"R",11,"R",5,"R",6,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",2534,"R",831,"R",1703,"R",72,"R",28,"R",44,"R",147,"R",65,"R",82,"R",5,"R",2,"R",3
"4461",171234,2,1,"R",2796,"R",945,"R",1851,"R",13,"R",8,"R",5,"R",12,"R",5,"R",7,"R",11,"R",5,"R",6,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",2534,"R",831,"R",1703,"R",72,"R",28,"R",44,"R",147,"R",65,"R",82,"R",5,"R",2,"R",3
"4462",171261,1,999,"R",178,"R",15,"R",163,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",55,"R",1,"R",54,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",119,"R",14,"R",105,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"4463",171261,2,1,"R",178,"R",15,"R",163,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",55,"R",1,"R",54,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",119,"R",14,"R",105,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
