"","UNITID","EFFYLEV","LSTUDY","XEYTOTLT","EFYTOTLT","XEYTOTLM","EFYTOTLM","XEYTOTLW","EFYTOTLW","XEFYAIAT","EFYAIANT","XEFYAIAM","EFYAIANM","XEFYAIAW","EFYAIANW","XEFYASIT","EFYASIAT","XEFYASIM","EFYASIAM","XEFYASIW","EFYASIAW","XEFYBKAT","EFYBKAAT","XEFYBKAM","EFYBKAAM","XEFYBKAW","EFYBKAAW","XEFYHIST","EFYHISPT","XEFYHISM","EFYHISPM","XEFYHISW","EFYHISPW","XEFYNHPT","EFYNHPIT","XEFYNHPM","EFYNHPIM","XEFYNHPW","EFYNHPIW","XEFYWHIT","EFYWHITT","XEFYWHIM","EFYWHITM","XEFYWHIW","EFYWHITW","XEFY2MOT","EFY2MORT","XEFY2MOM","EFY2MORM","XEFY2MOW","EFY2MORW","XEYUNKNT","EFYUNKNT","XEYUNKNM","EFYUNKNM","XEYUNKNW","EFYUNKNW","XEYNRALT","EFYNRALT","XEYNRALM","EFYNRALM","XEYNRALW","EFYNRALW"
"12271",436270,2,1,"R",196,"R",50,"R",146,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",11,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"R",160,"R",44,"R",116,"R",4,"Z",0,"R",4,"R",18,"R",3,"R",15,"Z",0,"Z",0,"Z",0
"12272",436304,1,999,"R",4327,"R",1814,"R",2513,"R",16,"R",5,"R",11,"R",16,"R",12,"R",4,"R",1543,"R",531,"R",1012,"R",182,"R",58,"R",124,"R",8,"R",3,"R",5,"R",2467,"R",1165,"R",1302,"R",29,"R",12,"R",17,"R",59,"R",25,"R",34,"R",7,"R",3,"R",4
"12273",436304,2,1,"R",4327,"R",1814,"R",2513,"R",16,"R",5,"R",11,"R",16,"R",12,"R",4,"R",1543,"R",531,"R",1012,"R",182,"R",58,"R",124,"R",8,"R",3,"R",5,"R",2467,"R",1165,"R",1302,"R",29,"R",12,"R",17,"R",59,"R",25,"R",34,"R",7,"R",3,"R",4
"12274",436429,1,999,"R",3299,"R",2765,"R",534,"R",12,"R",11,"R",1,"R",109,"R",95,"R",14,"R",814,"R",678,"R",136,"R",794,"R",672,"R",122,"R",4,"R",4,"R",0,"R",524,"R",436,"R",88,"R",489,"R",409,"R",80,"R",455,"R",389,"R",66,"R",98,"R",71,"R",27
"12275",436429,2,1,"R",3299,"R",2765,"R",534,"R",12,"R",11,"R",1,"R",109,"R",95,"R",14,"R",814,"R",678,"R",136,"R",794,"R",672,"R",122,"R",4,"R",4,"R",0,"R",524,"R",436,"R",88,"R",489,"R",409,"R",80,"R",455,"R",389,"R",66,"R",98,"R",71,"R",27
"12276",436438,1,999,"R",937,"R",334,"R",603,"R",6,"R",2,"R",4,"R",110,"R",40,"R",70,"R",101,"R",49,"R",52,"R",298,"R",111,"R",187,"R",12,"R",6,"R",6,"R",347,"R",109,"R",238,"R",36,"R",7,"R",29,"R",27,"R",10,"R",17,"Z",0,"Z",0,"Z",0
"12277",436438,2,1,"R",395,"R",173,"R",222,"R",4,"R",1,"R",3,"R",34,"R",19,"R",15,"R",41,"R",21,"R",20,"R",181,"R",75,"R",106,"R",6,"R",4,"R",2,"R",104,"R",44,"R",60,"R",18,"R",6,"R",12,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0
"12278",436438,4,3,"R",542,"R",161,"R",381,"R",2,"R",1,"R",1,"R",76,"R",21,"R",55,"R",60,"R",28,"R",32,"R",117,"R",36,"R",81,"R",6,"R",2,"R",4,"R",243,"R",65,"R",178,"R",18,"R",1,"R",17,"R",20,"R",7,"R",13,"Z",0,"Z",0,"Z",0
"12279",436465,1,999,"R",420,"R",102,"R",318,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",420,"R",102,"R",318,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"12280",436465,2,1,"R",420,"R",102,"R",318,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",420,"R",102,"R",318,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"12281",436483,1,999,"R",755,"R",236,"R",519,"R",7,"R",3,"R",4,"R",42,"R",11,"R",31,"R",251,"R",87,"R",164,"R",34,"R",15,"R",19,"Z",0,"Z",0,"Z",0,"R",351,"R",96,"R",255,"R",66,"R",23,"R",43,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0
"12282",436483,2,1,"R",755,"R",236,"R",519,"R",7,"R",3,"R",4,"R",42,"R",11,"R",31,"R",251,"R",87,"R",164,"R",34,"R",15,"R",19,"Z",0,"Z",0,"Z",0,"R",351,"R",96,"R",255,"R",66,"R",23,"R",43,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0
"12283",436553,1,999,"R",389,"R",104,"R",285,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",388,"R",104,"R",284,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"12284",436553,2,1,"R",389,"R",104,"R",285,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",388,"R",104,"R",284,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"12285",436599,1,999,"R",100,"R",41,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",85,"R",38,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"12286",436599,2,1,"R",100,"R",41,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",85,"R",38,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"12287",436614,1,999,"R",82,"R",56,"R",26,"R",4,"R",4,"Z",0,"R",2,"R",2,"Z",0,"R",1,"R",1,"Z",0,"R",11,"R",7,"R",4,"R",2,"R",2,"Z",0,"R",61,"R",39,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
"12288",436614,2,1,"R",53,"R",30,"R",23,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",5,"R",4,"Z",0,"Z",0,"Z",0,"R",39,"R",20,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
"12289",436614,4,3,"R",29,"R",26,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",1,"R",1,"Z",0,"R",2,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",22,"R",19,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"12290",436632,1,999,"R",317,"R",26,"R",291,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",249,"R",13,"R",236,"R",16,"R",3,"R",13,"R",0,"R",0,"R",0,"R",50,"R",9,"R",41,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"12291",436632,2,1,"R",317,"R",26,"R",291,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",249,"R",13,"R",236,"R",16,"R",3,"R",13,"R",0,"R",0,"R",0,"R",50,"R",9,"R",41,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"12292",436641,1,999,"R",260,"R",62,"R",198,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",41,"R",11,"R",30,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",208,"R",48,"R",160,"R",2,"Z",0,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0
"12293",436641,2,1,"R",260,"R",62,"R",198,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",41,"R",11,"R",30,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",208,"R",48,"R",160,"R",2,"Z",0,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0
"12294",436650,1,999,"R",462,"R",35,"R",427,"R",4,"R",0,"R",4,"R",4,"R",0,"R",4,"R",209,"R",21,"R",188,"R",8,"R",1,"R",7,"R",0,"R",0,"R",0,"R",230,"R",13,"R",217,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"12295",436650,2,1,"R",462,"R",35,"R",427,"R",4,"R",0,"R",4,"R",4,"R",0,"R",4,"R",209,"R",21,"R",188,"R",8,"R",1,"R",7,"R",0,"R",0,"R",0,"R",230,"R",13,"R",217,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"12296",436702,1,999,"R",895,"R",190,"R",705,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",20,"R",0,"R",20,"R",859,"R",186,"R",673,"R",0,"R",0,"R",0,"R",12,"R",3,"R",9,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
"12297",436702,2,1,"R",895,"R",190,"R",705,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",20,"R",0,"R",20,"R",859,"R",186,"R",673,"R",0,"R",0,"R",0,"R",12,"R",3,"R",9,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
"12298",436775,1,999,"R",307,"R",24,"R",283,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",14,"R",3,"R",11,"R",35,"R",4,"R",31,"R",1,"Z",0,"R",1,"R",139,"R",9,"R",130,"R",4,"Z",0,"R",4,"R",110,"R",8,"R",102,"Z",0,"Z",0,"Z",0
"12299",436775,2,1,"R",307,"R",24,"R",283,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",14,"R",3,"R",11,"R",35,"R",4,"R",31,"R",1,"Z",0,"R",1,"R",139,"R",9,"R",130,"R",4,"Z",0,"R",4,"R",110,"R",8,"R",102,"Z",0,"Z",0,"Z",0
"12300",436818,1,999,"R",3123,"R",1441,"R",1682,"R",3,"R",1,"R",2,"R",298,"R",145,"R",153,"R",324,"R",124,"R",200,"R",423,"R",181,"R",242,"R",3,"R",0,"R",3,"R",1708,"R",833,"R",875,"R",72,"R",30,"R",42,"R",271,"R",118,"R",153,"R",21,"R",9,"R",12
"12301",436818,2,1,"R",3123,"R",1441,"R",1682,"R",3,"R",1,"R",2,"R",298,"R",145,"R",153,"R",324,"R",124,"R",200,"R",423,"R",181,"R",242,"R",3,"R",0,"R",3,"R",1708,"R",833,"R",875,"R",72,"R",30,"R",42,"R",271,"R",118,"R",153,"R",21,"R",9,"R",12
"12302",436827,1,999,"R",832,"R",395,"R",437,"R",6,"R",4,"R",2,"R",50,"R",24,"R",26,"R",33,"R",15,"R",18,"R",84,"R",35,"R",49,"R",2,"R",2,"R",0,"R",549,"R",264,"R",285,"R",29,"R",15,"R",14,"R",76,"R",36,"R",40,"R",3,"R",0,"R",3
"12303",436827,2,1,"R",832,"R",395,"R",437,"R",6,"R",4,"R",2,"R",50,"R",24,"R",26,"R",33,"R",15,"R",18,"R",84,"R",35,"R",49,"R",2,"R",2,"R",0,"R",549,"R",264,"R",285,"R",29,"R",15,"R",14,"R",76,"R",36,"R",40,"R",3,"R",0,"R",3
"12304",436836,1,999,"R",1906,"R",906,"R",1000,"R",2,"R",2,"R",0,"R",152,"R",78,"R",74,"R",194,"R",74,"R",120,"R",346,"R",148,"R",198,"R",1,"R",0,"R",1,"R",903,"R",448,"R",455,"R",42,"R",14,"R",28,"R",195,"R",113,"R",82,"R",71,"R",29,"R",42
"12305",436836,2,1,"R",1906,"R",906,"R",1000,"R",2,"R",2,"R",0,"R",152,"R",78,"R",74,"R",194,"R",74,"R",120,"R",346,"R",148,"R",198,"R",1,"R",0,"R",1,"R",903,"R",448,"R",455,"R",42,"R",14,"R",28,"R",195,"R",113,"R",82,"R",71,"R",29,"R",42
"12306",437042,1,999,"R",858,"R",628,"R",230,"R",10,"R",9,"R",1,"R",8,"R",5,"R",3,"R",496,"R",353,"R",143,"R",50,"R",32,"R",18,"R",1,"R",0,"R",1,"R",277,"R",218,"R",59,"R",6,"R",2,"R",4,"R",10,"R",9,"R",1,"Z",0,"Z",0,"Z",0
"12307",437042,2,1,"R",858,"R",628,"R",230,"R",10,"R",9,"R",1,"R",8,"R",5,"R",3,"R",496,"R",353,"R",143,"R",50,"R",32,"R",18,"R",1,"R",0,"R",1,"R",277,"R",218,"R",59,"R",6,"R",2,"R",4,"R",10,"R",9,"R",1,"Z",0,"Z",0,"Z",0
"12308",437051,1,999,"R",1080,"R",755,"R",325,"R",5,"R",5,"R",0,"R",11,"R",5,"R",6,"R",676,"R",465,"R",211,"R",54,"R",37,"R",17,"Z",0,"Z",0,"Z",0,"R",274,"R",206,"R",68,"R",31,"R",17,"R",14,"R",29,"R",20,"R",9,"Z",0,"Z",0,"Z",0
"12309",437051,2,1,"R",1080,"R",755,"R",325,"R",5,"R",5,"R",0,"R",11,"R",5,"R",6,"R",676,"R",465,"R",211,"R",54,"R",37,"R",17,"Z",0,"Z",0,"Z",0,"R",274,"R",206,"R",68,"R",31,"R",17,"R",14,"R",29,"R",20,"R",9,"Z",0,"Z",0,"Z",0
"12310",437060,1,999,"R",517,"R",289,"R",228,"R",19,"R",13,"R",6,"R",5,"R",5,"Z",0,"R",237,"R",122,"R",115,"R",22,"R",15,"R",7,"Z",0,"Z",0,"Z",0,"R",215,"R",127,"R",88,"R",15,"R",5,"R",10,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0
"12311",437060,2,1,"R",517,"R",289,"R",228,"R",19,"R",13,"R",6,"R",5,"R",5,"Z",0,"R",237,"R",122,"R",115,"R",22,"R",15,"R",7,"Z",0,"Z",0,"Z",0,"R",215,"R",127,"R",88,"R",15,"R",5,"R",10,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0
"12312",437097,1,999,"R",3294,"R",2387,"R",907,"R",13,"R",10,"R",3,"R",1078,"R",660,"R",418,"R",487,"R",360,"R",127,"R",204,"R",159,"R",45,"R",22,"R",14,"R",8,"R",678,"R",587,"R",91,"R",26,"R",20,"R",6,"R",786,"R",577,"R",209,"Z",0,"Z",0,"Z",0
"12313",437097,2,1,"R",2363,"R",1711,"R",652,"R",9,"R",6,"R",3,"R",713,"R",414,"R",299,"R",381,"R",287,"R",94,"R",159,"R",122,"R",37,"R",18,"R",11,"R",7,"R",513,"R",447,"R",66,"R",20,"R",16,"R",4,"R",550,"R",408,"R",142,"Z",0,"Z",0,"Z",0
"12314",437097,4,3,"R",931,"R",676,"R",255,"R",4,"R",4,"Z",0,"R",365,"R",246,"R",119,"R",106,"R",73,"R",33,"R",45,"R",37,"R",8,"R",4,"R",3,"R",1,"R",165,"R",140,"R",25,"R",6,"R",4,"R",2,"R",236,"R",169,"R",67,"Z",0,"Z",0,"Z",0
"12315",437103,1,999,"R",11998,"R",5038,"R",6960,"R",45,"R",21,"R",24,"R",218,"R",128,"R",90,"R",4984,"R",1653,"R",3331,"R",353,"R",158,"R",195,"R",23,"R",9,"R",14,"R",4980,"R",2425,"R",2555,"R",239,"R",104,"R",135,"R",933,"R",424,"R",509,"R",223,"R",116,"R",107
"12316",437103,2,1,"R",11998,"R",5038,"R",6960,"R",45,"R",21,"R",24,"R",218,"R",128,"R",90,"R",4984,"R",1653,"R",3331,"R",353,"R",158,"R",195,"R",23,"R",9,"R",14,"R",4980,"R",2425,"R",2555,"R",239,"R",104,"R",135,"R",933,"R",424,"R",509,"R",223,"R",116,"R",107
"12317",437219,1,999,"R",856,"R",661,"R",195,"R",15,"R",12,"R",3,"R",82,"R",62,"R",20,"R",89,"R",71,"R",18,"R",319,"R",249,"R",70,"R",1,"R",1,"R",0,"R",283,"R",217,"R",66,"R",43,"R",29,"R",14,"R",24,"R",20,"R",4,"Z",0,"Z",0,"Z",0
"12318",437219,2,1,"R",856,"R",661,"R",195,"R",15,"R",12,"R",3,"R",82,"R",62,"R",20,"R",89,"R",71,"R",18,"R",319,"R",249,"R",70,"R",1,"R",1,"R",0,"R",283,"R",217,"R",66,"R",43,"R",29,"R",14,"R",24,"R",20,"R",4,"Z",0,"Z",0,"Z",0
"12319",437237,1,999,"R",109,"R",103,"R",6,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",95,"R",89,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",11,"Z",0
"12320",437237,2,1,"R",109,"R",103,"R",6,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",95,"R",89,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",11,"Z",0
"12321",437316,1,999,"R",460,"R",102,"R",358,"R",4,"R",0,"R",4,"R",54,"R",7,"R",47,"R",7,"R",2,"R",5,"R",31,"R",5,"R",26,"R",0,"R",0,"R",0,"R",318,"R",84,"R",234,"R",20,"R",2,"R",18,"R",23,"R",2,"R",21,"R",3,"R",0,"R",3
"12322",437316,2,1,"R",460,"R",102,"R",358,"R",4,"R",0,"R",4,"R",54,"R",7,"R",47,"R",7,"R",2,"R",5,"R",31,"R",5,"R",26,"R",0,"R",0,"R",0,"R",318,"R",84,"R",234,"R",20,"R",2,"R",18,"R",23,"R",2,"R",21,"R",3,"R",0,"R",3
"12323",437325,1,999,"R",766,"R",155,"R",611,"R",7,"R",2,"R",5,"R",22,"R",5,"R",17,"R",9,"R",2,"R",7,"R",81,"R",22,"R",59,"R",1,"R",0,"R",1,"R",529,"R",99,"R",430,"R",16,"R",3,"R",13,"R",101,"R",22,"R",79,"R",0,"R",0,"R",0
"12324",437325,2,1,"R",680,"R",123,"R",557,"R",7,"R",2,"R",5,"R",17,"R",3,"R",14,"R",8,"R",1,"R",7,"R",71,"R",16,"R",55,"R",1,"R",0,"R",1,"R",468,"R",79,"R",389,"R",13,"R",2,"R",11,"R",95,"R",20,"R",75,"R",0,"R",0,"R",0
"12325",437325,4,3,"R",86,"R",32,"R",54,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",1,"R",1,"Z",0,"R",10,"R",6,"R",4,"R",0,"R",0,"Z",0,"R",61,"R",20,"R",41,"R",3,"R",1,"R",2,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0
"12326",437529,1,999,"R",578,"R",217,"R",361,"R",1,"R",0,"R",1,"R",13,"R",9,"R",4,"R",211,"R",83,"R",128,"R",105,"R",41,"R",64,"R",0,"R",0,"R",0,"R",222,"R",75,"R",147,"R",5,"R",0,"R",5,"R",20,"R",8,"R",12,"R",1,"R",1,"R",0
"12327",437529,2,1,"R",578,"R",217,"R",361,"R",1,"R",0,"R",1,"R",13,"R",9,"R",4,"R",211,"R",83,"R",128,"R",105,"R",41,"R",64,"R",0,"R",0,"R",0,"R",222,"R",75,"R",147,"R",5,"R",0,"R",5,"R",20,"R",8,"R",12,"R",1,"R",1,"R",0
"12328",437556,1,999,"R",779,"R",303,"R",476,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",171,"R",47,"R",124,"R",12,"R",3,"R",9,"R",1,"R",0,"R",1,"R",567,"R",245,"R",322,"R",16,"R",5,"R",11,"R",10,"R",1,"R",9,"R",0,"R",0,"R",0
"12329",437556,2,1,"R",779,"R",303,"R",476,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",171,"R",47,"R",124,"R",12,"R",3,"R",9,"R",1,"R",0,"R",1,"R",567,"R",245,"R",322,"R",16,"R",5,"R",11,"R",10,"R",1,"R",9,"R",0,"R",0,"R",0
"12330",437608,1,999,"R",292,"R",157,"R",135,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",283,"R",151,"R",132,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0
"12331",437608,2,1,"R",292,"R",157,"R",135,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",283,"R",151,"R",132,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0
"12332",437635,1,999,"R",319,"R",76,"R",243,"R",1,"Z",0,"R",1,"R",5,"R",1,"R",4,"R",64,"R",18,"R",46,"R",144,"R",31,"R",113,"Z",0,"Z",0,"Z",0,"R",101,"R",26,"R",75,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
"12333",437635,2,1,"R",319,"R",76,"R",243,"R",1,"Z",0,"R",1,"R",5,"R",1,"R",4,"R",64,"R",18,"R",46,"R",144,"R",31,"R",113,"Z",0,"Z",0,"Z",0,"R",101,"R",26,"R",75,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
"12334",437653,1,999,"R",233,"R",82,"R",151,"R",0,"R",0,"R",0,"R",96,"R",33,"R",63,"R",33,"R",7,"R",26,"R",64,"R",24,"R",40,"R",0,"R",0,"R",0,"R",33,"R",14,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3
"12335",437653,2,1,"R",233,"R",82,"R",151,"R",0,"R",0,"R",0,"R",96,"R",33,"R",63,"R",33,"R",7,"R",26,"R",64,"R",24,"R",40,"R",0,"R",0,"R",0,"R",33,"R",14,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3
"12336",437662,1,999,"R",4927,"R",1437,"R",3490,"R",36,"R",17,"R",19,"R",32,"R",13,"R",19,"R",2418,"R",671,"R",1747,"R",1210,"R",369,"R",841,"R",12,"R",5,"R",7,"R",954,"R",282,"R",672,"R",188,"R",51,"R",137,"R",77,"R",29,"R",48,"R",0,"R",0,"R",0
"12337",437662,2,1,"R",4927,"R",1437,"R",3490,"R",36,"R",17,"R",19,"R",32,"R",13,"R",19,"R",2418,"R",671,"R",1747,"R",1210,"R",369,"R",841,"R",12,"R",5,"R",7,"R",954,"R",282,"R",672,"R",188,"R",51,"R",137,"R",77,"R",29,"R",48,"R",0,"R",0,"R",0
"12338",437705,1,999,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
"12339",437705,2,1,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
"12340",437732,1,999,"R",173,"R",27,"R",146,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",110,"R",22,"R",88,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",34,"R",3,"R",31,"R",3,"R",0,"R",3,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0
"12341",437732,2,1,"R",173,"R",27,"R",146,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",110,"R",22,"R",88,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",34,"R",3,"R",31,"R",3,"R",0,"R",3,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0
"12342",437750,1,999,"R",345,"R",320,"R",25,"R",2,"R",2,"R",0,"R",22,"R",20,"R",2,"R",7,"R",7,"R",0,"R",21,"R",20,"R",1,"R",3,"R",3,"R",0,"R",252,"R",238,"R",14,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",36,"R",28,"R",8
"12343",437750,2,1,"R",345,"R",320,"R",25,"R",2,"R",2,"R",0,"R",22,"R",20,"R",2,"R",7,"R",7,"R",0,"R",21,"R",20,"R",1,"R",3,"R",3,"R",0,"R",252,"R",238,"R",14,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",36,"R",28,"R",8
"12344",437769,1,999,"R",235,"R",17,"R",218,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",161,"R",11,"R",150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",70,"R",6,"R",64,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0
"12345",437769,2,1,"R",235,"R",17,"R",218,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",161,"R",11,"R",150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",70,"R",6,"R",64,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0
"12346",437778,1,999,"R",500,"R",41,"R",459,"R",4,"Z",0,"R",4,"R",6,"Z",0,"R",6,"R",71,"R",9,"R",62,"R",325,"R",24,"R",301,"R",3,"Z",0,"R",3,"R",82,"R",8,"R",74,"R",1,"Z",0,"R",1,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0
"12347",437778,2,1,"R",500,"R",41,"R",459,"R",4,"Z",0,"R",4,"R",6,"Z",0,"R",6,"R",71,"R",9,"R",62,"R",325,"R",24,"R",301,"R",3,"Z",0,"R",3,"R",82,"R",8,"R",74,"R",1,"Z",0,"R",1,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0
"12348",437848,1,999,"R",1119,"R",594,"R",525,"R",6,"R",3,"R",3,"R",37,"R",27,"R",10,"R",25,"R",12,"R",13,"R",612,"R",325,"R",287,"R",7,"R",5,"R",2,"R",127,"R",79,"R",48,"R",35,"R",15,"R",20,"R",270,"R",128,"R",142,"R",0,"R",0,"R",0
"12349",437848,2,1,"R",1119,"R",594,"R",525,"R",6,"R",3,"R",3,"R",37,"R",27,"R",10,"R",25,"R",12,"R",13,"R",612,"R",325,"R",287,"R",7,"R",5,"R",2,"R",127,"R",79,"R",48,"R",35,"R",15,"R",20,"R",270,"R",128,"R",142,"R",0,"R",0,"R",0
"12350",437857,1,999,"R",204,"R",2,"R",202,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",18,"R",0,"R",18,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",167,"R",2,"R",165,"R",4,"R",0,"R",4,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
